cruiseID,Station,depth_max,dec_lat,dec_lon,time_gmt,year,month,day,temp (degC),salinity,DO (mg/L),Avg chl a (ug/L),NH4  (uM),PO4  (uM),NO3+NO2 (uM),NO3   (uM),NO2  (uM),Si    (uM),8-day seascapes,monthly seascapes,conc_deployDurMin,focus_threshold,sampled_vol_per_min,total_vol_sampled,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,timeStamp,timestamp,deployment_id,deployDurMin
HG24062,AMI9,47.6,27.189708,-83.506167,7:29:00 PM,2024,3,3,21.426,36.5159,9.9332,0.136524396,0.295,0.09,0.07,0.05,0.02,2.245,15.0,3.0,5.8,0.95,62.4,361.92,,,,,,,2024-03-03 19:29:00,2024-03-03 19:31:11,517.0,5.8
HG24062,L9,45.9,26.969698,-83.314432,9:35:00 PM,2024,3,3,21.9705,36.3948,9.8978,0.180075605,0.01,0.07,0.03,0.03,0.0,2.12,15.0,3.0,5.62,0.95,62.4,35.48,,,,,,,2024-03-03 21:35:00,2024-03-03 21:36:10,518.0,5.616666666666666
HG24062,L7,37.7,27.05461,-83.134393,10:58:00 PM,2024,3,3,21.5451,36.4735,10.0302,0.174605469,0.165,0.085,0.125,0.045,0.08,2.58,15.0,15.0,6.17,0.95,62.4,384.8,,,,,,,2024-03-03 22:58:00,2024-03-03 22:58:44,519.0,6.166666666666667
HG24062,L5,24.8,27.135883,-82.95368,12:27:00 AM,2024,3,4,19.8974,35.7705,10.4689,0.256442805,0.06,0.07,0.03,0.03,0.0,1.8,15.0,15.0,,,,,,,,,,,2024-03-04 00:27:00,,,
HG24062,L3,16.2,27.22118,-82.773778,1:48:00 AM,2024,3,4,19.8233,35.5033,10.4675,0.301003016,0.25,0.08,0.23,0.06,0.17,2.16,27.0,15.0,4.65,0.95,62.4,29.16,,,,,,,2024-03-04 01:48:00,2024-03-04 01:48:54,521.0,4.65
HG24062,L1,6.3,27.301915,-82.593277,3:06:00 AM,2024,3,4,21.0317,34.2797,10.391,0.871570156,0.53,0.09,0.13,0.08,0.05,5.25,21.0,27.0,1.5,0.95,62.4,93.6,,,,,,,2024-03-04 03:06:00,2024-03-04 03:10:47,522.0,1.5
HG24062,V1,6.3,27.111088,-82.478385,4:51:00 AM,2024,3,4,21.6519,34.0931,10.4639,1.581706755,0.26,0.09,0.06,0.04,0.02,4.38,21.0,27.0,4.4,0.95,62.4,274.56,,,,,,,2024-03-04 04:51:00,2024-03-04 04:57:23,523.0,4.4
HG24062,V2,10.4,27.072258,-82.547165,5:31:00 AM,2024,3,4,20.2174,35.086,10.4743,0.315356984,0.08,0.07,0.03,0.01,0.02,3.71,27.0,27.0,13.87,0.95,62.4,865.28,,,,,,,2024-03-04 05:31:00,2024-03-04 05:36:11,524.0,13.866666666666667
HG24062,V3,13.8,27.03207,-82.61669,6:38:00 AM,2024,3,4,20.0247,35.107,10.4323,0.222285113,0.16,0.07,0.01,0.01,0.0,2.13,27.0,27.0,4.92,0.95,62.4,36.8,,,,,,,2024-03-04 06:38:00,2024-03-04 06:44:11,525.0,4.916666666666667
HG24062,V4,18.4,26.99374,-82.684203,7:20:00 AM,2024,3,4,19.6116,35.1934,10.5337,0.206739793,0.18,0.05,0.01,0.01,0.0,2.04,27.0,15.0,4.87,0.95,62.4,33.68,,,,,,,2024-03-04 07:20:00,2024-03-04 07:24:30,526.0,4.866666666666666
HG24062,V5,23.4,26.955498,-82.750878,8:05:00 AM,2024,3,4,20.1885,36.1316,10.2865,0.217610523,0.05,0.06,0.0,0.0,0.0,2.51,15.0,15.0,6.6,0.95,62.4,411.84,,,,,,,2024-03-04 08:05:00,2024-03-04 08:09:27,527.0,6.6
HG24062,V6,27.3,26.916462,-82.820465,8:46:00 AM,2024,3,4,20.6561,36.4407,10.1666,0.19302101,0.0,0.05,0.02,0.02,0.0,2.55,15.0,15.0,4.65,0.95,62.4,29.16,,,,,,,2024-03-04 08:46:00,2024-03-04 08:50:03,528.0,4.65
HG24062,V7,29.5,26.876585,-82.888287,9:33:00 AM,2024,3,4,20.2345,36.2913,10.236,0.21299457,0.71,0.07,0.09,0.08,0.01,2.6,15.0,15.0,0.43,0.95,62.4,27.4,,,,,,,2024-03-04 09:33:00,2024-03-04 09:36:49,529.0,0.43333333333333335
HG24062,V8,31.3,26.830045,-82.960128,10:15:00 AM,2024,3,4,20.7092,36.4798,10.0714,0.179575037,0.75,0.06,0.22,0.09,0.13,3.16,15.0,15.0,,,,,,,,,,,2024-03-04 10:15:00,,,
HG24062,V9,39.7,26.727503,-83.101715,11:58:00 AM,2024,3,4,21.5357,36.4498,9.8922,0.201447716,0.115,0.035,0.05,0.03,0.02,2.36,15.0,3.0,,,,,,,,,,,2024-03-04 11:58:00,,,
HG24062,BG7,39.9,26.49438,-83.0369,1:45:00 PM,2024,3,4,21.564,36.4784,9.9091,0.233117406,0.04,0.06,0.02,0.02,0.0,2.61,15.0,13.0,9.4,0.95,62.4,586.56,,,,,,,2024-03-04 13:45:00,2024-03-04 13:49:07,530.0,9.4
HG24062,BG6,34.0,26.544138,-82.869767,3:05:00 PM,2024,3,4,21.3666,36.4865,9.956,0.24178653,0.56,0.09,0.22,0.06,0.16,3.44,15.0,15.0,7.13,0.95,62.4,445.12,,,,,,,2024-03-04 15:05:00,2024-03-04 15:05:15,531.0,7.133333333333334
HG24062,GP5,25.7,26.596272,-82.695538,4:29:00 PM,2024,3,4,20.6725,36.3971,10.1862,0.315474796,0.37,0.06,0.02,0.02,0.0,2.95,15.0,15.0,5.92,0.95,62.4,369.2,,,,,,,2024-03-04 16:29:00,2024-03-04 16:30:33,532.0,5.916666666666667
HG24062,BG4,19.0,26.631125,-82.55602,5:32:00 PM,2024,3,4,20.7674,36.0435,10.4015,0.41229181,0.01,0.05,0.01,0.01,0.0,2.77,15.0,15.0,5.15,0.95,62.4,321.36,,,,,,,2024-03-04 17:32:00,2024-03-04 17:32:06,533.0,5.15
HG24062,RP4,16.0,26.578073,-82.497587,6:10:00 PM,2024,3,4,20.4956,35.8529,10.4242,0.488363496,0.14,0.05,0.025,0.015,0.01,2.9,15.0,15.0,4.43,0.95,62.4,276.64,,,,,,,2024-03-04 18:10:00,2024-03-04 18:11:47,534.0,4.433333333333334
HG24062,BG3,15.3,26.66819,-82.416753,7:09:00 PM,2024,3,4,20.4049,35.3756,10.4805,0.393739864,0.16,0.04,0.01,0.01,0.0,3.68,27.0,15.0,4.55,0.95,62.4,283.92,,,,,,,2024-03-04 19:09:00,2024-03-04 19:10:04,535.0,4.55
HG24062,BG2,10.7,26.68877,-82.340128,7:45:00 PM,2024,3,4,21.0061,34.5338,10.2477,0.599765096,0.02,0.05,0.01,0.01,0.0,6.48,27.0,21.0,4.12,0.95,62.4,256.88,,,,,,,2024-03-04 19:45:00,2024-03-04 19:46:37,536.0,4.116666666666666
HG24062,BG1,9.8,26.709208,-82.263508,8:40:00 PM,2024,3,4,22.3897,33.3597,10.318,1.126578655,0.32,0.15,0.11,0.08,0.03,9.58,27.0,21.0,4.7,0.95,62.4,293.28,,,,,,,2024-03-04 20:40:00,2024-03-04 20:41:45,537.0,4.7
HG24062,RP3,11.5,26.551245,-82.330997,10:06:00 PM,2024,3,4,20.7267,35.4316,10.4482,0.443407121,0.13,0.04,0.02,0.01,0.01,3.81,27.0,21.0,4.58,0.95,62.4,286.0,,,,,,,2024-03-04 22:06:00,2024-03-04 22:07:06,538.0,4.583333333333333
HG24062,RP2,7.7,26.553043,-82.255255,10:41:00 PM,2024,3,4,21.3204,34.4376,10.2688,0.770128966,0.0,0.08,0.01,0.0,0.01,8.745,21.0,21.0,4.35,0.95,62.4,271.44,,,,,,,2024-03-04 22:41:00,2024-03-04 22:42:15,539.0,4.35
HG24062,RP1,3.2,26.545788,-82.212065,11:05:00 PM,2024,3,4,22.2398,33.5822,10.3241,1.16312352,0.03,0.09,0.01,0.0,0.01,11.29,21.0,21.0,3.33,0.95,62.4,28.0,,,,,,,2024-03-04 23:05:00,2024-03-04 23:06:34,540.0,3.3333333333333335
HG24062,CAL1,1.0,26.425857,-81.9603,1:37:00 AM,2024,3,5,23.4247,33.8071,10.1764,1.539514946,0.31,0.07,0.06,0.04,0.02,11.12,21.0,21.0,3.63,0.95,62.4,226.72,,,,,,,2024-03-05 01:37:00,2024-03-05 01:38:49,541.0,3.6333333333333333
HG24062,CAL2,6.2,26.38194,-82.001358,2:08:00 AM,2024,3,5,22.1703,34.3928,10.3459,0.781450117,0.035,0.05,0.01,0.0,0.01,7.095,21.0,21.0,4.13,0.95,62.4,257.92,,,,,,,2024-03-05 02:08:00,2024-03-05 02:09:05,542.0,4.133333333333334
HG24062,CAL3,8.2,26.342813,-82.043795,2:43:00 AM,2024,3,5,21.9895,34.5086,10.2407,0.4965249,0.08,0.04,0.01,0.0,0.01,6.74,21.0,21.0,3.78,0.95,62.4,236.8,,,,,,,2024-03-05 02:43:00,2024-03-05 02:44:13,543.0,3.783333333333333
HG24062,CAL4,11.2,26.254113,-82.1382,3:40:00 AM,2024,3,5,21.3553,35.1952,10.3224,0.36734777,0.455,0.01,0.02,0.01,0.01,3.84,27.0,15.0,5.12,0.95,62.4,319.28,,,,,,,2024-03-05 03:40:00,2024-03-05 03:41:09,544.0,5.116666666666666
HG24062,CAL5,16.9,26.183143,-82.217513,4:30:00 AM,2024,3,5,21.4473,35.9146,10.2178,0.35096829,0.43,0.01,0.02,0.02,0.0,3.6,15.0,15.0,6.68,0.95,62.4,417.4,,,,,,,2024-03-05 04:30:00,2024-03-05 04:34:50,545.0,6.683333333333334
HG24062,33,6.5,25.911852,-81.799895,8:26:00 AM,2024,3,5,22.8088,34.4122,10.0773,0.579016908,0.34,0.01,0.01,0.0,0.01,11.98,27.0,21.0,5.47,0.95,62.4,341.12,,,,,,,2024-03-05 08:26:00,2024-03-05 08:29:35,546.0,5.466666666666667
HG24062,31,13.4,25.741837,-81.94356,10:15:00 AM,2024,3,5,21.7811,35.7162,9.993,0.324164121,0.21,0.05,0.22,0.18,0.04,2.44,15.0,15.0,5.6,0.95,62.4,349.44,,,,,,,2024-03-05 10:15:00,2024-03-05 10:17:42,547.0,5.6
HG24062,41,4.9,25.733653,-81.574998,12:53:00 PM,2024,3,5,23.372,34.2156,9.381,1.14940724,0.73,0.11,0.05,0.0,0.07,30.44,21.0,21.0,1.7,0.95,62.4,16.8,,,,,,,2024-03-05 12:53:00,2024-03-05 12:58:26,548.0,1.7
HG24062,45,5.8,25.58372,-81.471315,3:16:00 PM,2024,3,5,22.7882,34.3052,10.0609,1.192936102,0.42,0.09,0.07,0.02,0.05,5.96,21.0,21.0,4.73,0.95,62.4,295.36,,,,,,,2024-03-05 15:16:00,2024-03-05 15:16:31,549.0,4.733333333333333
HG24062,47,4.9,25.583215,-81.367023,4:22:00 PM,2024,3,5,23.5349,33.4534,9.7987,0.614329839,0.68,0.08,0.09,0.05,0.04,11.02,21.0,21.0,3.98,0.95,62.4,248.56,,,,,,,2024-03-05 16:22:00,2024-03-05 16:23:49,550.0,3.9833333333333334
HG24062,49,3.3,25.583258,-81.294402,4:59:00 PM,2024,3,5,24.0546,30.813,9.869,0.918585475,0.12,0.06,0.03,0.0,0.03,12.53,21.0,21.0,4.83,0.95,62.4,31.6,,,,,,,2024-03-05 16:59:00,2024-03-05 16:59:32,551.0,4.833333333333333
HG24062,51,3.7,25.453838,-81.308263,6:38:00 PM,2024,3,5,24.7716,33.067,9.8026,0.66465427,0.17,0.08,0.01,0.0,0.01,10.54,21.0,21.0,3.02,0.95,62.4,188.24,,,,,,,2024-03-05 18:38:00,2024-03-05 18:39:11,552.0,3.0166666666666666
HG24062,53,2.8,25.452628,-81.230132,7:24:00 PM,2024,3,5,25.2778,30.942,10.1995,1.245953589,0.21,0.07,0.03,0.02,0.01,12.87,21.0,21.0,4.73,0.95,62.4,295.36,,,,,,,2024-03-05 19:24:00,2024-03-05 19:25:53,553.0,4.733333333333333
HG24062,54,1.0,25.344323,-81.153225,9:52:00 PM,2024,3,5,25.2307,30.5316,9.9294,2.396007098,0.4,0.13,0.26,0.05,0.21,24.52,21.0,21.0,,,,,,,,,,,2024-03-05 21:52:00,,,
HG24062,55,3.0,25.349982,-81.193043,11:00:00 PM,2024,3,5,25.1474,31.9461,9.6552,0.649768449,0.2,0.1,0.02,0.0,0.02,15.91,21.0,21.0,5.07,0.95,62.4,316.16,,,,,,,2024-03-05 23:00:00,2024-03-05 23:01:18,554.0,5.066666666666666
HG24062,56,3.9,25.350415,-81.226392,11:24:00 PM,2024,3,5,25.009,32.7515,9.7691,0.496843834,0.15,0.09,0.02,0.0,0.02,10.69,21.0,21.0,5.13,0.95,62.4,32.32,,,,,,,2024-03-05 23:24:00,2024-03-05 23:26:18,555.0,5.133333333333334
HG24062,57,1.0,25.352377,-81.264907,11:57:00 PM,2024,3,5,24.3863,33.6309,9.8565,0.43978998,0.21,0.07,0.05,0.01,0.04,8.195,21.0,21.0,3.13,0.95,62.4,195.52,,,,,,,2024-03-05 23:57:00,2024-03-05 23:58:01,556.0,3.1333333333333333
HG24062,57.1,5.6,25.352227,-81.33576,12:38:00 AM,2024,3,6,23.8451,35.0176,10.1315,0.487685226,0.23,0.08,0.1,0.02,0.08,5.22,21.0,21.0,6.22,0.95,62.4,387.92,,,,,,,2024-03-06 00:38:00,2024-03-06 00:39:16,557.0,6.216666666666667
HG24062,57.2,8.8,25.352152,-81.490023,1:44:00 AM,2024,3,6,22.8321,35.6673,10.3004,0.348356218,0.4,0.07,0.06,0.03,0.03,1.21,21.0,21.0,0.62,0.95,62.4,38.48,,,,,,,2024-03-06 01:44:00,2024-03-06 01:46:01,558.0,0.6166666666666667
HG24062,57.3,10.7,25.35206,-81.652953,2:56:00 AM,2024,3,6,22.259,35.7156,10.2546,0.306270422,0.29,0.05,0.03,0.01,0.02,2.645,15.0,15.0,4.62,0.95,62.4,288.8,,,,,,,2024-03-06 02:56:00,2024-03-06 02:58:36,559.0,4.616666666666666
HG24062,58,12.2,25.16713,-81.653438,4:21:00 AM,2024,3,6,22.5343,36.472,9.982,0.205602252,0.1,0.06,0.025,0.025,0.0,1.875,15.0,15.0,1.87,0.95,62.4,116.48,,,,,,,2024-03-06 04:21:00,2024-03-06 04:23:16,560.0,1.8666666666666667
HG24062,60,5.2,25.167168,-81.336348,6:35:00 AM,2024,3,6,23.574,35.6984,9.8256,0.418054957,0.27,0.09,0.03,0.01,0.02,2.5,21.0,21.0,0.65,0.95,62.4,4.56,,,,,,,2024-03-06 06:35:00,2024-03-06 06:38:33,561.0,0.65
HG24062,64,1.0,25.165282,-81.160882,8:10:00 AM,2024,3,6,24.9428,31.1648,9.2275,2.462117301,0.735,0.11,0.665,0.125,0.54,17.22,21.0,21.0,,,,,,,,,,,2024-03-06 08:10:00,,,
HG24062,65,1.0,25.101645,-81.092837,9:44:00 AM,2024,3,6,25.3578,31.51,8.9536,1.155235819,0.5,0.06,0.13,0.07,0.06,11.9,21.0,21.0,,,,,,,,,,,2024-03-06 09:44:00,,,
HG24062,68,1.0,24.929867,-81.166955,11:43:00 AM,2024,3,6,24.5891,34.047,9.6148,0.449800626,0.06,0.04,0.02,0.0,0.02,6.63,21.0,21.0,2.55,0.95,62.4,159.12,,,,,,,2024-03-06 11:43:00,2024-03-06 11:46:58,562.0,2.55
HG24062,16,5.6,24.671375,-81.205305,4:30:00 PM,2024,3,6,25.7059,34.6798,10.162,0.352468742,0.39,0.05,0.19,0.15,0.04,5.49,21.0,21.0,4.5,0.95,62.4,28.8,,,,,,,2024-03-06 16:30:00,2024-03-06 16:29:57,563.0,4.5
HG24062,18,30.3,24.598345,-81.182573,5:09:00 PM,2024,3,6,24.6811,36.3203,9.527,0.205341242,0.15,0.06,0.08,0.03,0.05,1.71,15.0,21.0,5.25,0.95,62.4,327.6,,,,,,,2024-03-06 17:09:00,2024-03-06 17:10:25,564.0,5.25
HG24062,WS,12.3,24.478127,-81.716063,11:51:00 PM,2024,3,6,25.0001,35.8601,9.673,0.387253574,0.06,0.04,0.13,0.12,0.01,2.46,15.0,21.0,4.28,0.95,62.4,267.28,,,,,,,2024-03-06 23:51:00,2024-03-06 23:52:15,565.0,4.283333333333333
HG24062,21/LK,32.2,24.537778,-81.414722,2:48:00 AM,2024,3,7,25.0109,35.4389,9.7624,0.357971952,0.33,0.04,0.06,0.05,0.01,2.76,27.0,13.0,5.55,0.95,62.4,346.32,,,,,,,2024-03-07 02:48:00,2024-03-07 02:48:28,566.0,5.55
HG24062,10,1.0,24.786288,-80.862263,8:28:00 AM,2024,3,7,26.4853,32.0282,8.7985,0.187878031,1.08,0.07,0.42,0.21,0.2,4.84,21.0,21.0,2.4,0.95,62.4,149.76,,,,,,,2024-03-07 08:28:00,2024-03-07 08:34:19,567.0,2.4
HG24062,12,30.2,24.713573,-80.832045,9:10:00 AM,2024,3,7,25.3849,35.3299,9.7892,0.271471467,0.64,0.06,0.11,0.06,0.04,1.84,15.0,15.0,7.47,0.95,62.4,465.92,,,,,,,2024-03-07 09:10:00,2024-03-07 09:14:31,568.0,7.466666666666667
HG24062,9.5,122.1,24.717578,-80.689437,10:13:00 AM,2024,3,7,24.4663,36.3789,9.445,0.149250982,0.23,0.07,0.03,0.01,0.01,1.59,13.0,15.0,17.53,0.95,62.4,194.8,,,,,,,2024-03-07 10:13:00,2024-03-07 10:16:52,569.0,17.533333333333335
HG24062,9,31.5,24.763832,-80.722473,10:56:00 AM,2024,3,7,24.9328,36.1694,9.6682,0.260604134,0.16,0.07,0.04,0.02,0.01,1.4,13.0,15.0,7.32,0.95,62.4,456.56,,,,,,,2024-03-07 10:56:00,2024-03-07 10:59:48,570.0,7.316666666666666
HG24062,7,1.0,24.819293,-80.756118,11:31:00 AM,2024,3,7,25.6422,35.9023,9.4059,0.272619556,0.77,0.06,0.23,0.13,0.09,2.33,21.0,15.0,2.1,0.95,62.4,131.4,,,,,,,2024-03-07 11:31:00,2024-03-07 11:36:27,571.0,2.1
HG24062,MR,6.9,25.00862,-80.382525,3:06:00 PM,2024,3,7,24.7399,36.3226,9.4158,0.208351265,0.09,0.05,0.05,0.02,0.02,2.15,27.0,13.0,5.08,0.95,62.4,317.2,,,,,,,2024-03-07 15:06:00,2024-03-07 15:11:46,572.0,5.083333333333333
HG24062,2,1.0,25.642585,-80.105652,9:58:00 PM,2024,3,7,25.4734,35.4713,9.7864,0.384632207,0.5,0.085,0.405,0.125,0.27,2.675,15.0,21.0,3.68,0.95,62.4,229.84,,,,,,,2024-03-07 21:58:00,2024-03-07 21:59:02,574.0,3.683333333333333
HG24062,KW1,8.1,24.653645,-81.90371,3:17:00 PM,2024,3,8,23.1628,36.4063,9.7439,0.32492713,0.06,0.05,0.01,0.01,0.0,4.64,21.0,21.0,4.3,0.95,62.4,268.32,,,,,,,2024-03-08 15:17:00,2024-03-08 15:18:51,575.0,4.3
HG24062,KW2,12.4,24.727853,-81.916692,3:55:00 PM,2024,3,8,23.5465,36.4129,9.6706,0.393880202,0.0,0.05,0.02,0.01,0.01,5.77,15.0,15.0,4.6,0.95,62.4,287.4,,,,,,,2024-03-08 15:55:00,2024-03-08 15:56:12,576.0,4.6
HG24062,KW4,20.9,25.014375,-82.041077,6:10:00 PM,2024,3,8,23.7922,36.4804,9.6537,0.20107372,0.19,0.06,0.085,0.025,0.06,3.725,15.0,15.0,5.02,0.95,62.4,313.4,,,,,,,2024-03-08 18:10:00,2024-03-08 18:10:38,577.0,5.016666666666667
HG24062,30,23.9,25.401902,-82.209948,9:22:00 PM,2024,3,8,23.6512,36.2676,9.9145,0.203052752,0.27,0.07,0.22,0.13,0.09,3.62,15.0,15.0,4.85,0.95,62.4,32.64,,,,,,,2024-03-08 21:22:00,2024-03-08 21:12:04,578.0,4.85
HG24062,CAL6,24.4,25.940227,-82.479392,2:13:00 AM,2024,3,9,22.9306,36.3188,9.8123,0.134514437,0.03,0.04,0.02,0.01,0.01,3.16,15.0,15.0,5.85,0.95,62.4,365.4,,,,,,,2024-03-09 02:13:00,2024-03-09 02:14:14,579.0,5.85
WS24139,2,5.2,25.6428275,-80.10373017,9:23:00 AM,2024,5,18,28.014,36.4795,6.214,0.170706997,0.16,0.07,0.18,0.17,0.01,0.88,13.0,13.0,,,,,,,,,,,2024-05-18 09:23:00,,,
WS24139,MR,34.8,25.00859283,-80.3676125,3:46:00 PM,2024,5,18,28.761,36.514,6.1797,0.10924484,0.15,0.14,0.04,0.03,0.01,1.09,13.0,13.0,,,,,,,,,,,2024-05-18 15:46:00,,,
WS24139,7,1.0,24.81649383,-80.754984,8:45:00 PM,2024,5,18,31.88584,37.37071,6.9578,0.292968989,0.47,0.18,0.105,0.055,0.05,3.285,27.0,27.0,,,,,,,,,,,2024-05-18 20:45:00,,,
WS24139,9,35.8,24.762242,-80.7222275,9:21:00 PM,2024,5,18,29.9183,36.61387,6.223,0.187322968,0.13,0.04,0.01,0.01,0.0,0.96,27.0,27.0,,,,,,,,,,,2024-05-18 21:21:00,,,
WS24139,9.5,129.4,24.7162125,-80.68736467,9:59:00 PM,2024,5,18,29.28134,36.51998,6.0576,0.078836543,0.48,0.1,0.05,0.04,0.01,0.77,13.0,13.0,,,,,,,,,,,2024-05-18 21:59:00,,,
WS24139,12,35.0,24.71344383,-80.82977517,11:09:00 PM,2024,5,18,30.41314,36.71932,6.3131,0.208940311,0.29,0.13,0.04,0.03,0.01,1.45,27.0,27.0,,,,,,,,,,,2024-05-18 23:09:00,,,
WS24139,10,1.0,24.78908567,-80.8644185,11:54:00 PM,2024,5,18,31.69854,37.51371,7.1191,0.552665565,0.35,0.13,0.155,0.1,0.055,4.185,27.0,27.0,,,,,,,,,,,2024-05-18 23:54:00,,,
WS24139,18,27.8,24.59851333,-81.18503017,3:22:00 AM,2024,5,19,29.18595,36.59746,6.0824,0.142344497,0.11,0.01,0.09,0.08,0.01,0.95,13.0,13.0,,,,,,,,,,,2024-05-19 03:22:00,,,
WS24139,16,5.7,24.6704525,-81.20212633,4:03:00 AM,2024,5,19,31.3474,37.68441,5.9959,0.464402221,0.7675,0.0425,0.3575,0.2925,0.065,5.9775,27.0,27.0,,,,,,,,,,,2024-05-19 04:03:00,,,
WS24139,21/LK,30.9,24.54001333,-81.41525783,6:15:00 AM,2024,5,19,28.81857,36.56959,6.1061,0.115467807,0.24,0.04,0.13,0.12,0.01,1.11,13.0,13.0,,,,,,,,,,,2024-05-19 06:15:00,,,
WS24139,WS,15.6,24.47322383,-81.71259667,9:08:00 AM,2024,5,19,28.71901,36.55133,6.1054,0.137539771,0.05,0.14,0.14,0.13,0.01,1.21,13.0,13.0,,,,,,,,,,,2024-05-19 09:08:00,,,
WS24139,KW1,9.0,24.6555035,-81.90413083,12:06:00 PM,2024,5,19,29.946,37.183,6.385,0.68270515,0.44,0.12,0.08,0.08,0.0,0.7,21.0,21.0,,,,,,,,,,,2024-05-19 12:06:00,,,
WS24139,KW2,13.7,24.72892683,-81.91643533,12:51:00 PM,2024,5,19,29.134,37.027,6.2515,1.226335335,1.99,0.06,0.12,0.1,0.02,0.36,15.0,15.0,,,,,,,,,,,2024-05-19 12:51:00,,,
WS24139,KW4,20.9,25.01399683,-82.04214467,3:15:00 PM,2024,5,19,28.607,36.726,6.489,0.773855162,0.01,0.09,0.02,0.02,0.0,1.59,15.0,15.0,,,,,,,,,,,2024-05-19 15:15:00,,,
WS24139,30,24.8,25.39928733,-82.2102885,6:13:00 PM,2024,5,19,28.827,36.671,6.242,0.204259848,1.54,0.03,0.05,0.04,0.01,1.96,13.0,15.0,,,,,,,,,,,2024-05-19 18:13:00,,,
WS24139,31,14.0,25.7411485,-81.944491,9:19:00 PM,2024,5,19,29.82441,36.43299,6.3769,0.540896394,0.37,0.1,0.035,0.02,0.015,0.71,15.0,15.0,,,,,,,,,,,2024-05-19 21:19:00,,,
WS24139,33,7.9,25.91157633,-81.79739817,10:59:00 PM,2024,5,19,30.58015,34.86602,6.2791,0.806610911,0.2,0.055,0.02,0.02,0.0,5.415,27.0,27.0,,,,,,,,,,,2024-05-19 22:59:00,,,
WS24139,CAL1,1.0,26.42633933,-81.958521,3:32:00 AM,2024,5,20,30.56556,35.3186,5.7988,2.331866498,0.38,0.19,0.03,0.0,0.04,26.5,27.0,27.0,,,,,,,,,,,2024-05-20 03:32:00,,,
WS24139,CAL2,6.5,26.3840065,-81.998817,4:06:00 AM,2024,5,20,30.24511,35.31455,5.7036,1.296219222,0.755,0.17,0.1,0.06,0.04,8.88,27.0,27.0,,,,,,,,,,,2024-05-20 04:06:00,,,
WS24139,CAL3,9.2,26.34427733,-82.04084517,4:45:00 AM,2024,5,20,29.85068,35.44826,5.8165,0.736950591,0.16,0.25,0.04,0.03,0.01,14.53,27.0,27.0,,,,,,,,,,,2024-05-20 04:45:00,,,
WS24139,CAL4,12.7,26.2542895,-82.13819383,5:45:00 AM,2024,5,20,29.36459,35.6741,6.3506,0.775421022,0.05,0.18,0.01,0.01,0.0,0.09,27.0,27.0,,,,,,,,,,,2024-05-20 05:45:00,,,
WS24139,CAL5,17.9,26.18712967,-82.2158225,6:41:00 AM,2024,5,20,29.0547,35.87632,6.3417,0.394691358,0.29,0.02,0.04,0.02,0.02,1.0,15.0,15.0,,,,,,,,,,,2024-05-20 06:41:00,,,
WS24139,RP1,1.0,26.54546167,-82.21471267,10:53:00 AM,2024,5,20,29.5774,36.017,5.651,1.522422314,0.22,0.08,0.05,0.03,0.02,14.03,27.0,27.0,,,,,,,,,,,2024-05-20 10:53:00,,,
WS24139,RP2,8.6,26.55243433,-82.2557585,11:18:00 AM,2024,5,20,29.233,36.011,5.966,0.589478677,0.285,0.11,0.04,0.02,0.02,11.48,27.0,27.0,,,,,,,,,,,2024-05-20 11:18:00,,,
WS24139,RP3,12.0,26.5511495,-82.33114333,11:53:00 AM,2024,5,20,28.793,36.192,6.078,0.409014432,0.16,0.05,0.04,0.02,0.02,4.54,27.0,27.0,,,,,,,,,,,2024-05-20 11:53:00,,,
WS24139,BG1,10.6,26.70973967,-82.2628925,2:07:00 PM,2024,5,20,29.7004,35.2,5.294,1.584194861,1.07,0.29,0.3,0.23,0.07,16.3,27.0,27.0,,,,,,,,,,,2024-05-20 14:07:00,,,
WS24139,BG2,11.4,26.68808467,-82.33936267,2:56:00 PM,2024,5,20,29.381,36.077,5.874,0.602557336,0.33,0.12,0.03,0.01,0.02,9.91,27.0,27.0,,,,,,,,,,,2024-05-20 14:56:00,,,
WS24139,BG3,16.4,26.667976,-82.414772,3:38:00 PM,2024,5,20,28.742,36.408,6.323,0.46268188,0.3,0.04,0.02,0.01,0.01,1.82,27.0,27.0,,,,,,,,,,,2024-05-20 15:38:00,,,
WS24139,RP4,16.2,26.57774167,-82.4963775,4:32:00 PM,2024,5,20,28.602,36.546,6.402,0.306224683,0.475,0.035,0.015,0.01,0.005,0.5,15.0,15.0,,,,,,,,,,,2024-05-20 16:32:00,,,
WS24139,BG4,20.9,26.62921283,-82.55560817,5:12:00 PM,2024,5,20,28.379,36.523,6.397,0.332587561,0.28,0.04,0.02,0.01,0.01,0.74,15.0,15.0,,,,,,,,,,,2024-05-20 17:12:00,,,
WS24139,GP5,24.0,26.59661667,-82.691794,6:25:00 PM,2024,5,20,28.454,36.572,6.296,0.168843227,0.23,0.05,0.02,0.01,0.01,1.25,15.0,15.0,,,,,,,,,,,2024-05-20 18:25:00,,,
WS24139,BG6,32.8,26.54464317,-82.86956867,7:40:00 PM,2024,5,20,28.497,36.557,6.2579,0.135025625,0.12,0.04,0.01,0.01,0.0,1.29,13.0,15.0,,,,,,,,,,,2024-05-20 19:40:00,,,
